20170421-11:46:09,10.0345981121,1975,235,96705,94565,128530,131390
20170421-11:46:19,10.0400750637,1985,200,96855,94745,128630,131555
20170421-11:46:29,10.0353870392,1995,230,96815,94715,128715,131565
20170421-11:46:39,10.041323185,1960,215,96660,94590,128675,131540
20170421-11:46:49,10.0402240753,1985,220,96695,94560,128615,131550
20170421-11:46:59,10.0386741161,2005,245,96770,94670,128620,131570
20170421-11:47:09,10.0334091187,0.0,0.0,0.0,0.0,0.0,0.0
20170421-11:47:19,10.0102717876,0.0,0.0,0.0,0.0,0.0,0.0
20170421-11:47:29,10.0102651119,0.0,0.0,0.0,0.0,0.0,0.0
20170421-11:47:39,10.0339698792,131350,129405,96990,94865,128425,131350
20170421-11:47:49,10.0332069397,126795,123770,96900,94755,128475,131320
20170421-11:47:59,10.0362889767,121335,119245,96825,94730,128315,131190
20170421-11:48:09,10.0344469547,117430,115365,96940,94840,128305,131225
20170421-11:48:19,10.0361840725,114930,112820,97075,94965,128355,131270
20170421-11:48:29,10.0374381542,112870,110835,97065,94975,128710,131580
20170421-11:48:39,10.0414590836,111160,109055,97075,94950,128405,131235
20170421-11:48:49,10.0327391624,108950,106875,96620,94535,128405,131265
20170421-11:48:59,10.0354299545,107175,105065,96400,94310,128395,131225
20170421-11:49:09,10.0376679897,0.0,0.0,0.0,0.0,0.0,0.0
20170421-11:49:19,10.0104629993,0.0,0.0,0.0,0.0,0.0,0.0
20170421-11:49:29,10.0103600025,0.0,0.0,0.0,0.0,0.0,0.0
20170421-11:49:39,10.0376448631,104995,102880,96520,94420,128420,131260
20170421-11:49:49,10.0387601852,104435,102330,96700,94620,128385,131200
20170421-11:49:59,10.037405014,103885,101830,96465,94395,128380,131185
20170421-11:50:09,10.0388331413,104225,102200,96525,94400,128305,131115
20170421-11:50:19,10.0400340557,104795,102720,96675,94545,128430,131295
20170421-11:50:29,10.0368771553,105115,102980,96410,94265,128385,131245
20170421-11:50:39,10.0371301174,104400,102395,96350,94255,128445,131270
20170421-11:50:49,10.0386528969,104025,101965,96105,94030,128325,131175
20170421-11:51:00,10.0306801796,104075,102020,12255,10920,128565,131405
20170421-11:51:10,10.0309200287,0.0,0.0,0.0,0.0,0.0,0.0
20170421-11:51:20,10.0104641914,0.0,0.0,0.0,0.0,0.0,0.0
20170421-11:51:30,10.0103621483,0.0,0.0,0.0,0.0,0.0,0.0
20170421-11:51:40,10.0375459194,104510,102455,1865,230,128525,131415
20170421-11:51:50,10.034154892,103970,101960,1885,215,128470,131355
20170421-11:52:00,10.0380439758,103495,101435,1860,205,128540,131400
20170421-11:52:10,10.0381069183,103590,101545,1895,230,128560,131455
20170421-11:52:20,10.0329480171,103695,101630,1845,240,128680,131490
20170421-11:52:30,10.0369470119,103900,101840,1870,230,128610,131520
20170421-11:52:40,10.0402729511,103910,101860,1890,240,128500,131370
20170421-11:52:50,10.0387248993,103780,101690,1885,235,128425,131275
20170421-11:53:00,10.0405440331,103200,101185,1890,255,128380,131270
20170421-11:53:10,10.0373730659,102875,100775,1890,205,128365,131210
20170421-11:53:20,10.0394129753,102820,100775,1865,225,128405,131220
20170421-11:53:30,10.0402879715,102775,100665,1865,235,128530,131415
20170421-11:53:40,10.0386850834,102915,100860,1905,255,128530,131355
20170421-11:53:50,10.0341861248,102880,100825,1895,250,128445,131310
20170421-11:54:00,10.0371370316,102715,100625,1900,245,128415,131275
20170421-11:54:10,10.0391521454,102415,100340,1875,230,128450,131300
20170421-11:54:20,10.0374100208,102190,100230,1890,260,128365,131230
20170421-11:54:30,10.0387101173,102270,100220,1900,235,128370,131270
20170421-11:54:40,10.040872097,102275,100185,1880,220,128465,131325
20170421-11:54:50,10.0353441238,102200,100140,1915,235,128280,131130
20170421-11:55:00,10.0391290188,102035,100000,1900,210,128125,130970
20170421-11:55:10,10.0309569836,101720,99665,1910,230,128165,131000
20170421-11:55:20,10.0384180546,101830,99760,1890,215,128280,131130
20170421-11:55:30,10.034126997,101945,99895,1885,235,128180,131070
20170421-11:55:41,10.0404851437,102055,99975,1875,240,128205,131050
20170421-11:55:51,10.0414919853,102010,99975,1860,220,128185,131080
20170421-11:56:01,10.039167881,101495,99430,1870,240,128145,130990
20170421-11:56:11,10.0400989056,101495,99465,1870,240,128280,131115
20170421-11:56:21,10.0403292179,101790,99700,1880,215,128195,131055
20170421-11:56:31,10.0347378254,101700,99670,1880,215,128255,131100
20170421-11:56:41,10.0404999256,101640,99620,1890,210,128200,131010
20170421-11:56:51,10.0335650444,101415,99315,1880,240,128210,131045
20170421-11:57:01,10.0393681526,101390,99400,1865,225,128145,131005
20170421-11:57:11,10.0320611,0.0,99180,1900,190,128245,131095
20170421-11:57:21,10.0352940559,0.0,99225,1910,225,128230,131080
20170421-11:57:31,10.0360119343,0.0,99190,1930,235,128055,130895
20170421-11:57:41,10.0371448994,101230,99135,1900,235,128035,130895
20170421-11:57:51,10.0398159027,101225,99120,1890,230,128125,131015
20170421-11:58:01,10.0392568111,100940,98970,1870,220,128260,131130
20170421-11:58:11,10.036288023,101030,99005,1895,255,128155,131035
20170421-11:58:21,10.0400960445,100920,98815,1905,220,128130,130955
20170421-11:58:31,10.0402810574,100530,98515,1895,210,128080,130945
20170421-11:58:41,10.0371460915,100565,98610,1870,205,127960,130805
20170421-11:58:51,10.0355360508,100890,98850,1885,225,127915,130765
20170421-11:59:01,10.0370879173,100955,98965,1880,230,127985,130805
20170421-11:59:11,10.0318918228,100895,98785,1905,250,128030,130915
20170421-11:59:21,10.0375130177,100590,98505,1890,265,128030,130905
20170421-11:59:31,10.0380740166,100460,98430,1890,235,128115,130930
20170421-11:59:41,10.0381338596,100530,98525,1915,200,128000,130835
20170421-11:59:51,10.0350599289,100255,98225,1880,210,127950,130790
20170421-12:00:01,10.0389780998,100415,98355,1895,185,128030,130880
20170421-12:00:12,10.0417370796,100615,98525,1885,265,128025,130880
20170421-12:00:22,10.0324919224,100250,98235,1885,215,127985,130845
20170421-12:00:32,10.0410001278,100025,97975,1855,225,127790,130670
20170421-12:00:42,10.0393080711,99955,97910,1905,200,127780,130625
20170421-12:00:52,10.036962986,100270,98195,1865,230,127855,130750
20170421-12:01:02,10.0288980007,100415,98335,1885,260,127875,130685
20170421-12:01:12,10.0277650356,100335,98260,1890,205,127985,130870
20170421-12:01:22,10.0432839394,99865,97850,1885,215,128110,130945
20170421-12:01:32,10.0412721634,99705,97670,1895,205,127985,130875
20170421-12:01:42,10.0383758545,99840,97800,1875,240,127945,130810
20170421-12:01:52,10.0399000645,100125,98035,1915,215,127890,130700
20170421-12:02:02,10.0373859406,100105,98050,1870,235,128055,130965
20170421-12:02:12,10.0388679504,99750,97680,1890,260,128090,130880
20170421-12:02:22,10.0400378704,99685,97590,1850,225,127890,130785
20170421-12:02:32,10.0412988663,99785,97740,1875,260,127740,130620
20170421-12:02:42,10.0395669937,99625,97615,1850,210,127855,130700
20170421-12:02:52,10.0402500629,99660,97660,1935,210,128015,130880
20170421-12:03:02,10.0312559605,99680,97620,1895,225,128010,130880
20170421-12:03:12,10.0311629772,99810,97770,1875,225,128050,130870
20170421-12:03:22,10.0405490398,99660,97620,1890,220,128020,130925
20170421-12:03:32,10.0413329601,99240,97180,1885,230,128065,130890
20170421-12:03:42,10.0385940075,99355,97345,1920,235,127970,130840
20170421-12:03:52,10.040856123,99560,97505,1855,245,128030,130895
20170421-12:04:02,10.0366108418,99840,97780,1890,245,128055,130855
20170421-12:04:12,10.038492918,7185,6635,1920,205,127985,130805
20170421-12:04:22,10.0413789749,1980,300,1910,235,127965,130840
20170421-12:04:33,10.0379359722,2005,205,1910,230,128045,130875
20170421-12:04:43,10.0381290913,1960,215,1885,215,128090,130970
20170421-12:04:53,10.0423541069,1955,240,1850,245,128035,130930
20170421-12:05:03,10.0292580128,1975,245,1880,250,128065,130850
20170421-12:05:13,10.0311141014,1985,215,1885,215,127900,130770
20170421-12:05:23,10.0391919613,1960,245,1870,240,127990,130830
20170421-12:05:33,10.0395109653,1970,225,1880,230,127785,130605
20170421-12:05:43,10.033028841,2010,255,1880,270,127815,130685
20170421-12:05:53,10.0409250259,1945,215,1885,210,127845,130675
20170421-12:06:03,10.0371649265,1985,245,1875,225,127895,130725
20170421-12:06:13,10.0387721062,1975,230,1915,235,127870,130715
20170421-12:06:23,10.0391879082,1990,245,1880,220,127900,130790
20170421-12:06:33,10.0404348373,1965,230,1870,220,127765,130645
20170421-12:06:43,10.0373318195,2020,220,1880,245,127730,130620
20170421-12:06:53,10.0393009186,2000,225,1900,210,127850,130725
20170421-12:07:03,10.0311739445,1985,215,1880,255,127705,130605
20170421-12:07:13,10.0335760117,1955,230,1905,215,127740,130600
20170421-12:07:23,10.0375268459,1950,260,1900,255,127785,130650
20170421-12:07:33,10.0399479866,1965,270,1905,225,127855,130685
20170421-12:07:43,10.0389349461,2020,250,1880,215,127860,130740
20170421-12:07:53,10.0382330418,1985,230,1885,235,127880,130740
20170421-12:08:03,10.0386309624,1995,240,1900,230,127840,130680
20170421-12:08:13,10.0384409428,2040,220,1880,210,127705,130595
20170421-12:08:23,10.0402541161,1975,230,1915,240,127805,130720
20170421-12:08:33,10.0404000282,1990,245,1890,210,127885,130705
20170421-12:08:43,10.0319628716,1970,215,1845,250,127810,130690
20170421-12:08:53,10.0362961292,2005,220,1880,210,127975,130810
20170421-12:09:04,10.0226171017,1955,230,1875,205,127830,130705
20170421-12:09:14,10.040719986,1920,235,1870,235,127765,130660
20170421-12:09:24,10.0399210453,1985,250,1915,210,127740,130595
20170421-12:09:34,10.0355651379,1970,245,1895,235,127720,130580
20170421-12:09:44,10.0328450203,1950,220,1865,250,127735,130550
20170421-12:09:54,10.0365920067,2000,245,1900,230,127795,130600
20170421-12:10:04,10.0388009548,1995,200,1915,270,127760,130685
20170421-12:10:14,10.0388259888,1975,270,1900,220,127770,130635
20170421-12:10:24,10.0396749973,1945,230,1890,235,127770,130655
20170421-12:10:34,10.0396659374,1970,215,1860,220,127680,130635
20170421-12:10:44,10.0385990143,1950,240,1915,230,127920,130815
20170421-12:10:54,10.0409679413,1975,245,1895,240,128010,130845
20170421-12:11:04,10.0315608978,2005,265,1870,210,128030,130925
20170421-12:11:14,10.0302369595,2000,240,1885,210,127960,130875
20170421-12:11:24,10.039509058,1955,230,1890,225,127785,130650
20170421-12:11:34,10.0382039547,1960,230,1900,230,127745,130635
20170421-12:11:44,10.0390901566,1975,220,1925,215,127825,130670
20170421-12:11:54,10.0395700932,2015,220,1885,215,127825,130690
20170421-12:12:04,10.0395889282,2000,230,1915,240,127905,130800
20170421-12:12:14,10.0388820171,1965,215,1890,250,127910,130775
20170421-12:12:24,10.0396199226,1985,250,1900,235,128085,130965
20170421-12:12:34,10.0400300026,1955,240,1880,245,128020,130940
20170421-12:12:44,10.0377180576,1955,245,1880,190,127810,130670
20170421-12:12:54,10.0394740105,1960,205,1905,235,127830,130700
20170421-12:13:04,10.0377130508,1935,250,1900,205,127905,130730
20170421-12:13:14,10.040282011,1955,240,1875,235,127675,130600
20170421-12:13:25,10.0412020683,1995,200,1915,205,127705,130575
20170421-12:13:35,10.0417230129,1985,240,1875,225,127680,130650
20170421-12:13:45,10.0390000343,1980,255,1865,235,127795,130660
20170421-12:13:55,10.0374960899,2005,225,1910,240,127800,130650
20170421-12:14:05,10.0401940346,2005,240,1900,240,127750,130675
20170421-12:14:15,10.0396311283,1980,220,1880,215,127910,130740
20170421-12:14:25,10.0396580696,1950,250,1880,235,127690,130550
20170421-12:14:35,10.0397200584,2000,275,1890,205,127735,130560
20170421-12:14:45,10.0372641087,1965,235,1915,225,127665,130525
20170421-12:14:55,10.0391330719,1950,255,1895,235,127530,130420
20170421-12:15:05,10.0295078754,1985,250,1925,180,127550,130450
20170421-12:15:15,10.0298790932,1970,240,1880,225,127480,130390
20170421-12:15:25,10.0383660793,1965,235,1910,220,127655,130510
20170421-12:15:35,10.0402979851,1995,220,1860,225,127555,130420
20170421-12:15:45,10.0385091305,1955,255,1900,235,127545,130390
20170421-12:15:55,10.0412139893,1965,260,1900,215,127630,130530
20170421-12:16:05,10.0393569469,1970,225,1875,230,127540,130395
20170421-12:16:15,10.038944006,1980,215,1885,210,127470,130310
20170421-12:16:25,10.0407528877,1975,225,1890,245,127345,130250
20170421-12:16:35,10.0368549824,1965,250,1865,210,127475,130295
20170421-12:16:45,10.0392739773,1975,260,1905,240,127475,130365
20170421-12:16:55,10.0396609306,1950,240,1870,215,127490,130325
20170421-12:17:05,10.0305759907,1975,235,1910,250,127505,130385
20170421-12:17:15,10.0321960449,1990,240,1915,235,127635,130505
20170421-12:17:25,10.0385890007,1950,250,1885,205,127535,130395
20170421-12:17:35,10.0338470936,1965,225,1910,230,127425,130280
20170421-12:17:45,10.0389430523,2015,260,1880,230,127505,130365
20170421-12:17:56,10.0442597866,1980,225,1910,225,127445,130330
20170421-12:18:06,10.033066988,1965,245,1900,210,127470,130340
20170421-12:18:16,10.0392091274,1985,215,1890,225,127595,130410
20170421-12:18:26,10.0369429588,2005,220,1910,235,127410,130235
20170421-12:18:36,10.0393922329,1960,225,1875,240,127500,130370
20170421-12:18:46,10.0362482071,1980,200,1915,245,127470,130360
20170421-12:18:56,10.0360381603,1995,245,1910,195,127515,130370
20170421-12:19:06,10.0256581306,0.0,0.0,0.0,0.0,0.0,0.0
20170421-12:19:16,10.0103240013,0.0,0.0,0.0,0.0,0.0,0.0
20170421-12:19:26,10.0103721619,0.0,0.0,0.0,0.0,0.0,0.0
20170421-12:19:36,10.0356168747,1960,220,1890,220,127480,130355
20170421-12:19:46,10.0384538174,1975,240,1915,220,127395,130310
20170421-12:19:56,10.0378668308,1950,215,1900,230,127530,130430
20170421-12:20:06,10.0349411964,1985,235,1890,225,127605,130445
20170421-12:20:16,10.0390748978,1990,225,1900,235,127480,130375
20170421-12:20:26,10.0397369862,1955,250,1895,240,127325,130245
20170421-12:20:36,10.038061142,1970,260,1890,230,127410,130260
20170421-12:20:46,10.0397570133,1955,230,1905,225,127490,130380
20170421-12:20:56,10.0384337902,2005,230,1895,215,127525,130365
20170421-12:21:06,10.0332331657,0.0,0.0,0.0,0.0,0.0,0.0
20170421-12:21:16,10.0104079247,0.0,0.0,0.0,0.0,0.0,0.0
20170421-12:21:26,10.0103759766,0.0,0.0,0.0,0.0,0.0,0.0
20170421-12:21:36,10.0400211811,1965,215,1865,220,127350,130220
20170421-12:21:46,10.0397210121,1975,250,1870,215,127370,130260
20170421-12:21:56,10.038916111,2025,190,1870,210,127500,130320
20170421-12:22:06,10.0393640995,1975,220,1905,215,127365,130235
20170421-12:22:16,10.0382990837,2000,240,1920,230,127360,130245
20170421-12:22:26,10.0397560596,1985,260,1875,230,127525,130410
20170421-12:22:36,10.0376069546,1945,235,1900,205,127505,130355
20170421-12:22:47,10.0341911316,1985,205,1890,210,127600,130505
20170421-12:22:57,10.0417070389,1985,250,1880,210,127500,130365
20170421-12:23:07,10.0291790962,0.0,0.0,0.0,0.0,0.0,0.0
20170421-12:23:17,10.0104060173,0.0,0.0,0.0,0.0,0.0,0.0
20170421-12:23:27,10.0103268623,0.0,0.0,0.0,0.0,0.0,0.0
20170421-12:23:37,10.0349578857,1990,240,1880,220,127675,130585
20170421-12:23:47,10.0337109566,1980,275,1885,240,127585,130460
20170421-12:23:57,10.036454916,1955,255,1930,235,127645,130495
20170421-12:24:07,10.0405371189,1950,260,1880,235,127615,130400
20170421-12:24:17,10.0385251045,1970,250,1895,235,127695,130505
20170421-12:24:27,10.0385341644,1980,215,1880,220,127665,130520
20170421-12:24:37,10.0399000645,1975,245,1880,215,127620,130540
20170421-12:24:47,10.0374009609,1980,225,1885,230,127555,130420
20170421-12:24:57,10.0393188,2000,220,1915,250,127715,130540
20170421-12:25:07,10.0325639248,0.0,0.0,0.0,0.0,0.0,0.0
20170421-12:25:17,10.0103261471,0.0,0.0,0.0,0.0,0.0,0.0
20170421-12:25:27,10.0104169846,0.0,0.0,0.0,0.0,0.0,0.0
20170421-12:25:37,10.0354788303,1995,215,1890,205,127625,130550
20170421-12:25:47,10.0398800373,1995,245,1900,215,127630,130490
20170421-12:25:57,10.0376219749,1975,210,1870,210,127575,130410
20170421-12:26:07,10.0397980213,1980,250,1905,230,127475,130315
20170421-12:26:17,10.0346291065,1970,230,1870,200,127460,130335
20170421-12:26:27,10.0392830372,2005,215,1880,235,127380,130250
20170421-12:26:37,10.0382311344,1990,240,1895,235,127365,130275
20170421-12:26:47,10.0402491093,1980,205,1860,260,127255,130115
20170421-12:26:57,10.0388669968,1980,240,1910,220,127335,130250
20170421-12:27:07,10.0322999954,0.0,0.0,0.0,0.0,0.0,0.0
20170421-12:27:17,10.0103058815,0.0,0.0,0.0,0.0,0.0,0.0
20170421-12:27:27,10.0103290081,0.0,0.0,0.0,0.0,0.0,0.0
20170421-12:27:37,10.0399520397,1990,230,1885,220,127330,130215
20170421-12:27:47,10.0369877815,2005,235,1900,225,127375,130195
20170421-12:27:57,10.0329968929,1965,235,1875,230,127350,130205
20170421-12:28:08,10.0453429222,130680,128490,1870,225,127335,130195
20170421-12:28:18,10.0297131538,134720,132540,1880,230,127370,130250
20170421-12:28:28,10.0377509594,129570,127410,1905,225,127285,130105
20170421-12:28:38,10.0412099361,124630,122345,1860,215,127225,130110
20170421-12:28:48,10.0368499756,120455,118280,1880,230,127220,130175
20170421-12:28:58,10.0318040848,116635,114470,1900,195,127155,130050
20170421-12:29:08,10.02810812,0.0,0.0,0.0,0.0,0.0,0.0
20170421-12:29:18,10.0103218555,0.0,0.0,0.0,0.0,0.0,0.0
20170421-12:29:28,10.0103640556,0.0,0.0,0.0,0.0,0.0,0.0
20170421-12:29:38,10.0405459404,108025,105850,1905,255,127150,130000
20170421-12:29:48,10.0407938957,106880,104755,1895,220,127280,130145
20170421-12:29:58,10.0414831638,106200,104090,1920,225,127200,130035
20170421-12:30:08,10.0400660038,106050,103980,1905,235,127185,130000
20170421-12:30:18,10.0380849838,105075,103065,1880,205,127095,129975
20170421-12:30:28,10.0398249626,104315,102225,1905,240,127220,130075
20170421-12:30:38,10.0417480469,104230,102165,1870,220,127190,130085
20170421-12:30:48,10.0411369801,104400,102315,1935,240,127180,130070
20170421-12:30:58,10.0392689705,104445,102370,1900,215,127240,130130
20170421-12:31:08,10.0323610306,0.0,0.0,0.0,0.0,0.0,0.0
20170421-12:31:18,10.0104598999,0.0,0.0,0.0,0.0,0.0,0.0
20170421-12:31:28,10.0103700161,0.0,0.0,0.0,0.0,0.0,0.0
20170421-12:31:38,10.0410239697,103840,101740,1930,235,126985,129900
20170421-12:31:48,10.0401821136,103930,101850,1890,215,127130,130015
20170421-12:31:58,10.0404222012,104190,102115,1880,220,127115,129940
20170421-12:32:08,10.0420970917,104605,102500,1905,220,127110,130000
20170421-12:32:18,10.0406420231,104460,102385,1870,245,127370,130285
20170421-12:32:28,10.0392451286,103890,101805,1880,205,127315,130190
20170421-12:32:38,10.0408439636,103650,101575,1850,240,127325,130170
20170421-12:32:49,10.0393419266,103760,101700,1895,225,127375,130180
20170421-12:32:59,10.0427529812,104080,102040,1875,225,127305,130160
20170421-12:33:09,10.0323688984,104045,101970,1910,215,127305,130090
20170421-12:33:19,10.0374178886,103670,101650,1880,215,127285,130145
20170421-12:33:29,10.0343308449,103480,101380,1890,230,127310,130160
20170421-12:33:39,10.0401611328,103330,101270,1865,210,127250,130040
20170421-12:33:49,10.0389909744,103310,101180,1905,245,127395,130230
20170421-12:33:59,10.0345678329,102960,100900,1875,240,127285,130140
20170421-12:34:09,10.035392046,102790,100775,1880,215,127305,130195
20170421-12:34:19,10.0335152149,102855,100690,1915,215,127300,130170
20170421-12:34:29,10.0382959843,102815,100795,1860,230,127205,130035
20170421-12:34:39,10.038850069,102645,100610,1910,225,127325,130230
20170421-12:34:49,10.0374820232,102670,100590,1915,220,127330,130115
20170421-12:34:59,10.0382809639,102205,100140,1895,235,127100,130010
20170421-12:35:09,10.028468132,0.0,0.0,0.0,0.0,0.0,0.0
20170421-12:35:19,10.0103271008,0.0,0.0,0.0,0.0,0.0,0.0
20170421-12:35:29,10.0103719234,0.0,0.0,0.0,0.0,0.0,0.0
20170421-12:35:39,10.0407600403,101720,99685,1870,240,127015,129920
20170421-12:35:49,10.0405869484,101865,99840,1895,235,126995,129855
20170421-12:35:59,10.0412788391,102165,100070,1870,225,126930,129815
20170421-12:36:09,10.0399720669,102260,100170,1875,240,127040,129885
20170421-12:36:19,10.0403921604,102000,99975,1880,210,126965,129870
20170421-12:36:29,10.0397129059,102025,99990,1885,225,126945,129820
20170421-12:36:39,10.0400750637,101625,99540,1875,205,127080,129955
20170421-12:36:49,10.0383780003,101400,99360,1875,250,127050,129970
20170421-12:36:59,10.037361145,101385,99335,1895,240,126900,129745
20170421-12:37:09,10.0290579796,0.0,0.0,0.0,0.0,0.0,0.0
20170421-12:37:19,10.0103240013,0.0,0.0,0.0,0.0,0.0,0.0
20170421-12:37:29,10.0103669167,0.0,0.0,0.0,0.0,0.0,0.0
20170421-12:37:39,10.0410890579,101305,99235,1870,230,126940,129760
20170421-12:37:50,10.0437700748,101320,99220,1880,200,126915,129765
20170421-12:38:00,10.0367619991,101525,99400,1895,235,127005,129845
20170421-12:38:10,10.0373439789,101450,99405,1900,230,127030,129890
20170421-12:38:20,10.0368740559,101470,99425,1895,195,126955,129800
20170421-12:38:30,10.0383450985,101370,99315,1915,190,126960,129760
20170421-12:38:40,10.0385620594,100825,98775,1895,235,126865,129715
20170421-12:38:50,10.0376851559,100690,98635,1910,230,126930,129755
20170421-12:39:00,10.0276679993,100930,98885,1905,200,126990,129815
20170421-12:39:10,10.0295510292,101175,99100,1880,230,126990,129790
20170421-12:39:20,10.0347120762,101410,99360,1895,205,126965,129810
20170421-12:39:30,10.0389840603,101210,99160,1885,265,126885,129785
20170421-12:39:40,10.0396399498,100775,98670,1890,215,126885,129725
20170421-12:39:50,10.0391709805,100585,98545,1895,220,126850,129690
20170421-12:40:00,10.0349462032,100715,98665,1930,215,126945,129795
20170421-12:40:10,10.038410902,100735,98670,1890,230,126870,129740
20170421-12:40:20,10.0363748074,100600,98590,1910,240,126705,129490
20170421-12:40:30,10.0379898548,100535,98470,1940,235,126740,129535
20170421-12:40:40,10.0376808643,100375,98370,1855,225,126760,129600
20170421-12:40:50,10.0379159451,100345,98295,1870,220,126705,129525
20170421-12:41:00,10.034496069,100345,98265,1875,245,126635,129535
20170421-12:41:10,10.0307509899,100525,98455,1900,235,126955,129805
20170421-12:41:20,10.0396749973,100525,98465,1880,250,126845,129765
20170421-12:41:30,10.0392899513,100525,98465,1910,240,126960,129860
20170421-12:41:40,10.038380146,100285,98205,1885,230,126835,129690
20170421-12:41:50,10.0373950005,99970,97925,1880,240,126880,129695
20170421-12:42:00,10.0395410061,100080,98010,1880,245,126975,129835
20170421-12:42:10,10.0387129784,100335,98235,1900,200,126895,129790
20170421-12:42:21,10.047123909,100520,98495,1905,250,126885,129780
20170421-12:42:31,10.0362250805,100260,98235,1885,210,126870,129750
20170421-12:42:41,10.0390839577,100090,98010,1895,255,126745,129600
20170421-12:42:51,10.0389778614,100070,98015,1880,230,126865,129775
20170421-12:43:01,10.0359559059,100170,98120,1890,205,126985,129810
20170421-12:43:11,10.0324389935,100135,98100,1905,0.0,126930,129775
20170421-12:43:21,10.0341901779,100180,98095,1910,0.0,127110,129900
20170421-12:43:31,10.0322520733,100065,98025,1885,0.0,126945,129865
20170421-12:43:41,10.0385580063,99830,97795,1905,235,126905,129755
20170421-12:43:51,10.0379710197,99745,97720,1865,215,126875,129755
20170421-12:44:01,10.0356850624,99690,97685,1900,210,126820,129685
20170421-12:44:11,10.0382659435,99750,97705,1855,215,126765,129605
20170421-12:44:21,10.0381960869,99725,97690,1890,255,126840,129645
20170421-12:44:31,10.0382120609,99755,97710,1885,255,126795,129595
20170421-12:44:41,10.0392770767,99870,97825,1900,245,126775,129615
20170421-12:44:51,10.0403461456,99465,97410,1915,220,126730,129580
20170421-12:45:01,10.0407071114,99320,97345,1875,255,126745,129590
20170421-12:45:11,10.033536911,3500,1810,1850,220,126800,129580
20170421-12:45:21,10.0369429588,2035,295,1920,200,126825,129660
20170421-12:45:31,10.0393741131,1975,210,1905,200,126815,129670
20170421-12:45:41,10.0377590656,1975,230,1865,235,126580,129505
20170421-12:45:51,10.039372921,1965,250,1890,240,126715,129600
20170421-12:46:01,10.039951086,1945,235,1885,200,126655,129515
20170421-12:46:11,10.0333330631,2005,250,1910,215,126695,129570
20170421-12:46:21,10.0343120098,1975,215,1885,200,126800,129640
20170421-12:46:31,10.0371460915,2010,230,1900,230,126805,129650
20170421-12:46:42,10.0354948044,2010,215,1860,235,126645,129530
20170421-12:46:52,10.0396311283,1960,255,1890,240,126735,129630
20170421-12:47:02,10.0251250267,1985,235,1880,220,126685,129535
20170421-12:47:12,10.0314400196,1965,220,1925,225,126735,129595
20170421-12:47:22,10.0389509201,1970,240,1865,230,126745,129575
20170421-12:47:32,10.038561821,1980,245,1910,240,126700,129590
20170421-12:47:42,10.0398480892,1965,250,1895,230,126700,129510
20170421-12:47:52,10.0383889675,1980,195,1900,230,126635,129470
20170421-12:48:02,10.0390238762,1995,230,1885,250,126500,129300
20170421-12:48:12,10.0403821468,1985,270,1895,235,126680,129530
20170421-12:48:22,10.0410490036,2005,240,1925,205,126585,129395
20170421-12:48:32,10.0399229527,1980,225,1885,240,126670,129535
20170421-12:48:42,10.0415239334,1975,245,1880,245,126680,129545
20170421-12:48:52,10.0401000977,1940,275,1860,240,126610,129395
20170421-12:49:02,10.0318291187,1980,200,1890,240,126495,129360
20170421-12:49:12,10.0315980911,1995,255,1870,235,126580,129420
20170421-12:49:22,10.0376601219,1980,220,1875,240,126615,129450
20170421-12:49:32,10.0399279594,1950,205,1885,230,126520,129405
20170421-12:49:42,10.0398919582,1970,255,1890,240,126405,129300
20170421-12:49:52,10.0403151512,2040,265,1910,245,126490,129350
20170421-12:50:02,10.0395390987,1995,220,1875,245,126565,129405
20170421-12:50:12,10.038433075,1975,235,1895,225,126565,129440
20170421-12:50:22,10.039839983,1965,185,1900,235,126475,129325
20170421-12:50:32,10.0397069454,1985,240,1910,210,126420,129265
20170421-12:50:42,10.039506197,1975,215,1880,255,126465,129300
20170421-12:50:52,10.0395691395,1955,225,1850,220,126510,129340
20170421-12:51:02,10.0317680836,1980,240,1885,220,126395,129245
20170421-12:51:13,10.0255279541,1955,260,1890,250,126415,129215
20170421-12:51:23,10.0390207767,1965,220,1890,245,126535,129310
20170421-12:51:33,10.037197113,1980,255,1915,225,126520,129340
20170421-12:51:43,10.0387940407,1970,205,1895,255,126575,129405
20170421-12:51:53,10.0334279537,1980,275,1880,220,126525,129350
20170421-12:52:03,10.0399029255,1990,240,1880,220,126450,129300
20170421-12:52:13,10.0398311615,1995,230,1875,205,126415,129240
20170421-12:52:23,10.0391900539,1980,205,1905,225,126580,129490
20170421-12:52:33,10.0405240059,1965,215,1885,230,126570,129390
20170421-12:52:43,10.0403258801,1975,235,1905,245,126560,129450
20170421-12:52:53,10.0395588875,1980,230,1925,255,126515,129370
20170421-12:53:03,10.0311038494,1985,210,1875,230,126635,129495
20170421-12:53:13,10.0284590721,1980,255,1870,235,126705,129520
20170421-12:53:23,10.0406019688,1985,255,1885,245,126590,129475
20170421-12:53:33,10.0404970646,1955,220,1895,235,126440,129280
20170421-12:53:43,10.039440155,1955,225,1890,260,126560,129430
20170421-12:53:53,10.0399050713,1985,235,1880,225,126570,129465
20170421-12:54:03,10.0398080349,1950,250,1890,250,126645,129555
20170421-12:54:13,10.0411040783,1990,230,1880,215,126540,129395
20170421-12:54:23,10.0407519341,1955,235,1875,235,126455,129305
20170421-12:54:33,10.0401051044,1955,280,1910,235,126465,129320
